Suburb,Median listing price,Median price change - last quarter (%),Median price change - 1 year (%),Median price change - 2 years (%),Median weekly rent,Median yield %,Median rent change - 1 year (%),Previous month sales,Stock on market previous month,Stock variance vs. last year (%),Average days on market
Logan Reserve,743000.0,3.16,10.15,14.3,590.0,4.12,7.27,10.0,240.0,4.35,145.0
Crestmead,672500.0,2.76,22.49,31.86,525.0,4.05,6.06,8.0,34.0,54.55,35.0
Hillcrest,810000.0,10.34,24.8,28.67,550.0,3.53,10.0,6.0,81.0,224.0,62.0
Marsden,725000.0,0.0,13.28,32.05,530.0,3.8,7.07,7.0,56.0,-16.42,96.0
Munruben,1069000.0,0.0,6.9,12.64,,,,1.0,5.0,-44.44,69.0
Park Ridge South,1600000.0,,82.85,105.12,710.0,2.3,,0.0,10.0,66.67,103.0
Heritage Park,800000.0,0.0,10.04,11.26,620.0,4.03,3.33,2.0,22.0,29.41,58.0
Logan Village,778500.0,1.27,10.42,0.45,550.0,3.67,-18.52,0.0,31.0,-53.03,194.0
New Beith,1150000.0,0.0,6.28,21.18,935.0,4.22,11.97,3.0,19.0,-5.0,94.0
Greenbank,779000.0,2.46,9.71,12.89,640.0,4.27,6.66,11.0,254.0,23.3,95.0
North Maclean,,,,,,,,0.0,1.0,-80.0,107.0
Jimboomba,778000.0,3.44,13.65,17.61,625.0,4.17,2.45,4.0,236.0,31.84,89.0
Yarrabilba,677500.0,3.86,16.4,24.76,575.0,4.41,6.48,15.0,244.0,12.44,67.0
Bethania,625000.0,7.61,31.57,28.86,510.0,4.24,0.0,4.0,42.0,10.53,116.0
Waterford,736500.0,0.91,18.79,29.89,580.0,4.09,5.45,5.0,37.0,19.35,84.0
Cornubia,1100000.0,5.26,15.78,29.41,740.0,3.49,5.71,7.0,38.0,-5.0,111.0
Carbrook,,,,,,,,1.0,4.0,0.0,132.0
Loganholme,799000.0,5.6,15.79,29.91,600.0,3.9,9.09,6.0,24.0,-36.84,78.0
Tanah Merah,858000.0,-2.19,13.64,23.89,660.0,4.0,10.0,3.0,32.0,23.08,87.0
Loganlea,729000.0,6.14,21.5,21.5,500.0,3.56,4.16,5.0,43.0,-2.27,178.0
Shailer Park,999000.0,1.53,17.52,21.82,670.0,3.48,11.66,7.0,39.0,18.18,39.0
Waterford West,713500.0,0.14,9.93,29.96,520.0,3.78,8.33,4.0,37.0,2.78,84.0
Daisy Hill,995000.0,0.0,24.53,40.14,650.0,3.39,8.33,4.0,22.0,-21.43,52.0
Logan Central,635000.0,4.16,12.48,38.04,500.0,4.09,4.16,1.0,13.0,18.18,110.0
Rochedale South,900000.0,5.76,18.42,20.0,650.0,3.75,6.55,7.0,54.0,1.89,76.0
Priestdale,,,,,,,,0.0,0.0,-100.0,
Slacks Creek,725000.0,3.7,25.0,31.81,550.0,3.94,10.0,5.0,31.0,0.0,86.0
Underwood,1000000.0,4.43,25.0,28.2,680.0,3.53,13.33,8.0,35.0,9.38,97.0
Woodridge,600000.0,2.27,22.44,33.33,480.0,4.16,9.09,11.0,49.0,32.43,79.0
Bowen,499000.0,2.1,12.13,21.7,495.0,5.15,3.12,12.0,102.0,-30.14,219.0
Nebo,292000.0,-6.78,0.86,1.56,375.0,6.67,7.14,0.0,7.0,-50.0,366.0
Clermont,280000.0,0.0,1.26,5.66,400.0,7.42,5.26,2.0,46.0,-47.13,760.0
Collinsville,205000.0,2.31,15.81,6.77,360.0,9.13,2.85,1.0,41.0,-39.71,588.0
Moranbah,384000.0,2.43,11.3,12.11,680.0,9.2,14.28,15.0,130.0,21.5,144.0
Andergrove,517000.0,4.17,15.14,23.38,600.0,6.03,20.0,7.0,47.0,-7.84,62.0
East Mackay,519500.0,0.96,-0.1,33.54,540.0,5.4,3.84,4.0,18.0,-43.75,69.0
Eimeo,634000.0,1.83,10.26,41.2,620.0,5.08,14.81,3.0,15.0,-6.25,54.0
Rural View,600500.0,1.43,9.38,15.7,650.0,5.62,19.26,5.0,31.0,-24.39,90.0
Eungella Hinterland,,,,,,,,,,,
Mackay,469000.0,0.0,17.25,17.54,505.0,5.59,20.23,4.0,23.0,21.05,99.0
Mackay Harbour,,,,,,,,1.0,13.0,1200.0,
Mount Pleasant,1870000.0,2.85,25.08,38.51,900.0,2.5,13.2,3.0,53.0,-1.85,77.0
Glenella,649500.0,1.54,8.43,12.17,690.0,5.52,15.0,4.0,12.0,-20.0,47.0
North Mackay,459000.0,0.22,19.22,31.14,550.0,6.23,22.22,5.0,25.0,-37.5,68.0
Ooralea,659500.0,19.63,19.9,24.43,670.0,5.28,13.55,6.0,19.0,46.15,52.0
Bakers Creek,549000.0,1.85,10.24,15.57,690.0,6.53,28.97,2.0,12.0,33.33,87.0
Sarina,489000.0,9.88,28.68,32.7,500.0,5.31,4.16,0.0,15.0,-53.13,69.0
Calen,,,,,,,,0.0,1.0,-50.0,
Shoal Point,777500.0,1.2,9.89,27.45,635.0,4.24,15.45,1.0,17.0,-29.17,135.0
Bucasia,572000.0,9.61,23.8,31.49,620.0,5.63,13.76,2.0,17.0,-22.73,44.0
Slade Point,575000.0,15.0,44.11,50.52,590.0,5.33,29.67,4.0,20.0,5.26,119.0
South Mackay,499000.0,6.34,22.0,33.95,555.0,5.78,21.97,6.0,20.0,-28.57,52.0
Walkerston,584000.0,11.4,33.02,30.06,505.0,4.49,4.12,1.0,9.0,-35.71,35.0
Eton,,,,,,,,0.0,0.0,0.0,
West Mackay,525000.0,4.1,16.92,31.57,585.0,5.79,14.7,3.0,34.0,-32.0,71.0
Whitsundays,,,,,,,,,,,
Cape Conway,,,,,,,,,,,
Proserpine,527500.0,17.89,32.2,38.81,600.0,5.91,20.0,2.0,16.0,23.08,68.0
Beachmere,766000.0,7.15,16.23,23.54,560.0,3.8,5.66,7.0,57.0,14.0,98.0
Sandstone Point,795000.0,1.31,9.65,13.73,620.0,4.05,3.33,1.0,18.0,-33.33,58.0
Burpengary,737000.0,2.41,9.1,13.91,600.0,4.23,9.09,13.0,208.0,-14.05,90.0
Caboolture,739000.0,3.28,13.69,23.37,545.0,3.83,10.1,24.0,300.0,-8.26,91.0
Elimbah,1112500.0,10.0,13.52,17.16,850.0,3.97,8.97,3.0,22.0,22.22,61.0
Morayfield,725000.0,2.43,10.6,20.83,550.0,3.94,3.77,19.0,427.0,10.34,121.0
Wamuran,1300000.0,7.94,13.04,18.18,595.0,2.38,19.0,1.0,16.0,128.57,98.0
Kilcoy,649500.0,3.5,12.95,39.67,495.0,3.96,10.0,0.0,17.0,6.25,75.0
Woodford,763500.0,7.0,13.36,19.76,585.0,3.98,-4.1,3.0,26.0,-73.2,114.0
D'Aguilar,915000.0,6.58,12.61,29.6,,,,1.0,71.0,73.17,97.0
Deception Bay,729000.0,3.0,21.7,25.68,530.0,3.78,10.41,18.0,84.0,-20.0,60.0
Narangba,789000.0,3.26,10.34,12.71,600.0,3.95,3.44,17.0,264.0,50.0,85.0
Upper Caboolture,794500.0,4.61,16.66,16.75,600.0,3.92,6.19,3.0,65.0,0.0,113.0
Margate,899000.0,1.88,14.52,19.86,580.0,3.35,10.47,2.0,31.0,-45.61,86.0
Woody Point,899500.0,5.88,5.94,14.0,550.0,3.17,0.91,1.0,28.0,21.74,74.0
Redcliffe,867000.0,1.25,8.51,17.32,560.0,3.35,6.66,10.0,52.0,6.12,81.0
Rothwell,764500.0,0.06,13.25,17.61,590.0,4.01,7.27,6.0,35.0,40.0,52.0
Kippa-Ring,792000.0,3.47,13.3,22.03,570.0,3.74,4.58,6.0,37.0,23.33,45.0
Moreton Island,,,,,,,,0.0,7.0,-22.22,
Scarborough,1150000.0,10.0,28.49,31.72,800.0,3.61,6.66,22.0,134.0,17.54,84.0
Albany Creek,965000.0,5.61,13.52,13.66,685.0,3.69,5.38,6.0,45.0,-36.62,56.0
Cashmere,1325000.0,-1.15,11.43,12.76,,,,3.0,24.0,9.09,73.0
Dayboro,1098500.0,-1.37,22.05,29.23,670.0,3.17,3.07,3.0,15.0,-6.25,102.0
Eatons Hill,1050000.0,4.9,16.66,16.79,710.0,3.51,2.89,4.0,26.0,-3.7,55.0
Samford Valley,1800000.0,1.28,-8.22,12.5,,,,0.0,23.0,15.0,88.0
Murrumba Downs,899000.0,5.76,11.05,19.86,625.0,3.61,4.16,9.0,68.0,19.3,50.0
Griffin,799000.0,5.4,14.14,15.37,630.0,4.1,5.88,9.0,115.0,59.72,56.0
Dakabin,767000.0,2.85,20.03,20.03,550.0,3.72,3.77,0.0,39.0,105.26,40.0
Kallangur,749000.0,6.42,20.32,25.04,550.0,3.81,6.79,10.0,96.0,52.38,39.0
Mango Hill,890000.0,4.08,14.17,11.38,650.0,3.79,8.33,9.0,104.0,5.05,76.0
North Lakes,879000.0,6.25,18.94,25.75,630.0,3.72,5.0,15.0,83.0,-12.63,41.0
Bray Park,769000.0,1.35,14.94,18.3,600.0,4.05,9.09,7.0,35.0,0.0,41.0
Lawnton,804000.0,2.43,7.27,20.72,570.0,3.68,3.63,0.0,71.0,57.78,91.0
Petrie,775000.0,1.94,10.87,14.81,580.0,3.89,5.45,4.0,18.0,-25.0,39.0
Strathpine,759000.0,7.14,15.96,18.77,610.0,4.17,10.9,10.0,38.0,-11.63,64.0
Brendale,,,,,,,,6.0,25.0,177.78,53.0
Aurukun,,,,,,,,,,,
Kowanyama,,,,,,,,,,,
Pormpuraaw,,,,,,,,,,,
Tablelands,,,,,,,,,,,
Carpentaria,,,,,,,,,,,
Mount Isa,293500.0,-1.7,-1.84,-6.83,480.0,8.5,2.12,0.0,3.0,-57.14,165.0
Barcaldine,255000.0,-8.48,-13.56,8.51,315.0,6.42,-1.57,1.0,16.0,-11.11,196.0
Blackall,220000.0,0.0,12.82,29.41,275.0,6.5,1.85,0.0,15.0,15.38,228.0
Charleville,190000.0,-1.3,2.7,15.15,210.0,5.74,-8.7,3.0,29.0,-43.14,360.0
Longreach,270000.0,1.88,17.39,10.2,340.0,6.54,1.49,2.0,25.0,-43.18,331.0
Buderim,1300000.0,4.0,9.47,18.18,800.0,3.2,6.66,23.0,163.0,19.85,65.0
Mountain Creek,1050000.0,-2.49,12.6,10.52,750.0,3.71,2.73,7.0,35.0,-18.6,50.0
Sippy Downs,895000.0,2.87,12.57,15.48,700.0,4.06,6.06,11.0,22.0,-18.52,40.0
Aroona,1072500.0,5.52,12.89,19.29,780.0,3.78,11.42,2.0,16.0,45.45,54.0
Currimundi,996500.0,5.31,17.3,13.56,700.0,3.65,2.18,6.0,26.0,73.33,44.0
Buddina,1800000.0,2.85,2.85,-5.27,790.0,2.28,1.28,2.0,23.0,4.55,78.0
Minyama,2500000.0,4.16,-9.1,-10.72,1100.0,2.28,12.24,4.0,18.0,-14.29,90.0
Caloundra,985000.0,16.11,23.27,23.12,620.0,3.27,0.0,1.0,8.0,-38.46,112.0
Kings Beach,1650000.0,,,,650.0,2.04,0.0,0.0,5.0,-37.5,100.0
Golden Beach,1200000.0,2.08,4.34,20.6,680.0,2.94,4.61,3.0,30.0,-9.09,59.0
Pelican Waters,1499000.0,1.01,8.5,19.92,900.0,3.12,8.43,9.0,82.0,1.23,77.0
Moffat Beach,1600000.0,3.7,10.38,14.28,710.0,2.3,4.41,3.0,15.0,15.38,60.0
Battery Hill,1099000.0,0.04,12.71,10.01,705.0,3.33,8.46,3.0,9.0,50.0,80.0
Parrearra,1387500.0,-0.96,11.0,15.62,875.0,3.27,10.06,4.0,24.0,-14.29,68.0
Warana,1550000.0,-1.44,0.0,17.87,750.0,2.51,7.14,2.0,27.0,8.0,74.0
Wurtulla,1199500.0,0.0,4.3,9.04,745.0,3.22,8.75,4.0,27.0,22.73,53.0
Birtinya,1100000.0,2.04,12.35,22.35,795.0,3.75,6.0,3.0,12.0,-14.29,60.0
Caloundra West,835500.0,0.37,12.98,12.98,680.0,4.23,7.93,8.0,33.0,-34.0,56.0
Meridan Plains,862000.0,6.25,13.57,15.08,670.0,4.04,5.51,3.0,19.0,11.76,39.0
Coolum Beach,1425000.0,0.0,0.7,9.65,840.0,3.06,12.0,8.0,50.0,25.0,72.0
Marcoola,1600000.0,0.0,6.66,24.03,775.0,2.51,4.72,1.0,12.0,33.33,87.0
Mudjimba,1450000.0,3.94,11.53,11.53,850.0,3.04,13.33,1.0,6.0,-40.0,85.0
Maroochydore,1077000.0,5.75,7.7,7.7,750.0,3.62,7.14,8.0,78.0,23.81,74.0
Kuluin,952500.0,0.0,7.02,14.07,750.0,4.09,10.29,1.0,12.0,-29.41,62.0
Mooloolaba,1500000.0,0.29,5.26,0.0,800.0,2.77,11.11,9.0,18.0,12.5,62.0
Alexandra Headland,1800000.0,0.0,0.0,20.2,875.0,2.52,1.15,2.0,11.0,-31.25,132.0
Noosa Heads,2500000.0,7.55,25.78,14.94,1300.0,2.7,31.97,3.0,75.0,11.94,107.0
Noosaville,2250000.0,5.95,28.57,36.36,1025.0,2.36,20.58,6.0,74.0,15.63,81.0
Sunshine Beach,3159000.0,12.5,25.73,6.72,1200.0,1.97,14.28,1.0,28.0,64.71,94.0
Tewantin,1150000.0,4.54,16.45,21.05,800.0,3.61,23.07,10.0,81.0,20.9,76.0
Peregian Beach,1850000.0,5.55,9.46,-5.13,950.0,2.67,5.55,6.0,53.0,47.22,96.0
Marcus Beach,,,,,,,,0.0,8.0,33.33,97.0
Peregian Springs,1250000.0,0.4,4.16,13.63,820.0,3.41,13.88,7.0,85.0,13.33,78.0
Beerwah,850000.0,0.0,6.38,8.0,650.0,3.97,8.33,5.0,47.0,-6.0,92.0
Glass House Mountains,900000.0,5.88,9.89,12.64,700.0,4.04,2.94,0.0,53.0,20.45,83.0
Landsborough,895000.0,4.13,13.36,19.33,640.0,3.71,6.66,3.0,36.0,200.0,64.0
Palmwoods,970000.0,5.55,14.11,10.35,670.0,3.59,-2.9,6.0,42.0,-4.55,67.0
Bli Bli,929500.0,0.0,3.85,9.35,750.0,4.19,9.48,8.0,63.0,10.53,63.0
Diddillibah,1800000.0,-2.64,-2.71,33.33,,,,1.0,7.0,-22.22,97.0
Rosemount,1275000.0,-11.6,-12.13,35.35,,,,2.0,14.0,40.0,87.0
Eumundi,1225000.0,0.0,1.32,-3.55,750.0,3.18,0.0,0.0,30.0,3.45,114.0
Yandina,899000.0,0.0,2.74,2.15,690.0,3.99,14.04,3.0,30.0,-16.67,72.0
Nambour,777500.0,2.73,11.15,15.18,600.0,4.01,1.69,7.0,79.0,-8.14,82.0
Cambooya,539500.0,3.75,10.32,20.15,470.0,4.53,10.58,1.0,9.0,-40.0,42.0
Wyreema,549000.0,1.76,5.57,19.34,490.0,4.64,4.25,1.0,7.0,-12.5,31.0
Darling Heights,649000.0,2.56,18.21,31.77,495.0,3.96,10.0,2.0,12.0,-33.33,42.0
Drayton,624500.0,0.88,11.71,35.17,465.0,3.87,1.08,2.0,8.0,33.33,105.0
Harristown,572500.0,4.4,14.72,27.5,480.0,4.35,6.66,4.0,28.0,-22.22,49.0
Gatton,580000.0,3.77,20.2,38.25,500.0,4.48,16.27,6.0,42.0,-14.29,68.0
Highfields,799000.0,-0.51,0.0,13.73,645.0,4.19,7.5,13.0,79.0,-7.06,82.0
Middle Ridge,899000.0,2.57,5.82,12.51,630.0,3.64,5.0,6.0,45.0,2.27,56.0
North Toowoomba,595000.0,3.91,19.23,35.22,480.0,4.19,6.66,1.0,13.0,-38.1,71.0
Harlaxton,528500.0,4.17,17.7,34.82,460.0,4.52,12.19,8.0,16.0,33.33,68.0
Rangeville,787000.0,4.66,13.23,31.38,550.0,3.63,10.0,11.0,43.0,4.88,45.0
Toowoomba,632500.0,4.56,73.28,15.73,,,,,,,115.0
Wilsonton,520000.0,5.15,21.21,30.32,475.0,4.75,5.55,8.0,34.0,30.77,60.0
Ayr,330000.0,1.73,10.73,17.85,320.0,5.04,6.66,11.0,53.0,-44.21,326.0
Charters Towers,,,,,,,,,,,
Ingham,290000.0,3.63,11.96,20.83,350.0,6.27,9.37,2.0,38.0,-52.5,642.0
Palm Island,,,,,,,,0.0,6.0,100.0,
Aitkenvale,490000.0,6.79,31.01,40.4,450.0,4.77,3.44,2.0,9.0,-50.0,55.0
Belgian Gardens,739500.0,7.78,13.76,19.27,590.0,4.14,12.38,2.0,10.0,-16.67,210.0
Pallarenda,,,,,,,,0.0,5.0,0.0,
Bohle Plains,584000.0,4.67,17.97,24.52,585.0,5.2,12.5,10.0,67.0,24.07,73.0
Condon,475000.0,9.75,35.71,46.37,460.0,5.03,4.54,4.0,18.0,38.46,37.0
Rasmussen,503000.0,6.9,44.12,57.18,460.0,4.75,9.52,5.0,54.0,350.0,61.0
Cranbrook,499000.0,10.59,32.36,42.97,495.0,5.15,12.5,4.0,14.0,-48.15,82.0
Douglas,,,,,,,,0.0,0.0,0.0,
Garbutt,517500.0,7.31,39.11,44.15,475.0,4.77,9.19,0.0,10.0,-37.5,66.0
Gulliver,460000.0,12.25,28.13,35.69,450.0,5.08,12.5,1.0,10.0,-23.08,31.0
Currajong,499000.0,12.94,33.06,42.97,450.0,4.68,7.14,0.0,6.0,-50.0,67.0
Vincent,440000.0,13.33,37.93,47.15,470.0,5.55,17.5,1.0,10.0,11.11,61.0
Heatley,450000.0,10.52,30.62,50.0,460.0,5.31,9.52,2.0,8.0,14.29,39.0
Hermit Park,549000.0,12.04,22.13,22.27,420.0,3.97,-1.18,2.0,11.0,-26.67,44.0
Rosslea,585000.0,3.63,34.79,35.1,510.0,4.53,29.11,0.0,7.0,-30.0,46.0
Hyde Park,,,,,815.0,,20.74,2.0,8.0,166.67,31.0
Pimlico,480000.0,7.14,34.26,33.7,490.0,5.3,13.95,3.0,8.0,-33.33,74.0
Kelso,479000.0,9.32,31.23,42.98,475.0,5.15,11.76,4.0,33.0,-31.25,51.0
Kirwan,545000.0,5.26,36.25,43.42,500.0,4.77,8.69,17.0,64.0,0.0,46.0
Mount Louisa,599000.0,7.37,33.11,40.28,550.0,4.77,11.11,5.0,33.0,-29.79,47.0
Mundingburra,498500.0,3.66,20.12,27.16,490.0,5.11,13.95,3.0,11.0,10.0,81.0
Oonoonba,499000.0,7.89,16.04,29.61,470.0,4.89,4.44,2.0,6.0,-71.43,44.0
South Townsville,592000.0,9.43,31.55,48.37,520.0,4.56,20.93,2.0,12.0,-14.29,120.0
Railway Estate,480000.0,1.58,20.0,21.82,500.0,5.41,11.11,3.0,13.0,-7.14,73.0
Townsville,,,,,,,,,,,
Townsville City,573500.0,2.74,14.01,15.85,525.0,4.76,5.0,0.0,22.0,29.41,137.0
North Ward,859000.0,6.65,17.34,25.4,470.0,2.84,9.3,1.0,24.0,26.32,109.0
Wulguru,499000.0,5.55,37.84,42.57,490.0,5.1,11.36,1.0,19.0,46.15,32.0
Roseneath,,,,,,,,0.0,1.0,100.0,
Burdell,585000.0,6.69,19.63,30.28,550.0,4.88,10.0,12.0,51.0,-26.09,52.0
Mount Low,600000.0,3.51,22.69,33.33,550.0,4.76,10.0,2.0,33.0,22.22,51.0
Deeragun,485000.0,10.97,29.33,34.9,480.0,5.14,9.09,3.0,14.0,-26.32,41.0
Jensen,765000.0,5.34,13.33,15.29,,,,1.0,13.0,-43.48,115.0
Kepnock,506500.0,0.0,13.82,31.72,550.0,5.64,18.27,7.0,19.0,58.33,58.0
Bargara,762000.0,0.33,4.24,17.32,600.0,4.09,9.09,3.0,75.0,-22.68,83.0
Burnett Heads,670000.0,0.54,10.92,21.81,550.0,4.26,14.58,3.0,24.0,-29.41,124.0
Branyan,712000.0,4.4,23.61,34.59,610.0,4.45,6.08,2.0,57.0,128.0,70.0
Kensington,4000000.0,,,8.84,1425.0,1.85,9.61,0.0,5.0,-37.5,44.0
Bundaberg,683500.0,,,,,,,,,,
Bundaberg East,469500.0,-10.43,6.7,34.52,530.0,5.87,10.41,1.0,18.0,38.46,58.0
Kalkie,650000.0,5.73,18.5,30.13,600.0,4.8,13.2,2.0,22.0,69.23,72.0
Bundaberg North,485000.0,1.67,14.79,24.67,525.0,5.62,11.7,4.0,28.0,-9.68,69.0
Gooburrum,689500.0,-6.8,-11.04,8.49,,,,0.0,8.0,-20.0,116.0
Millbank,519000.0,3.41,25.06,42.58,525.0,5.26,14.13,4.0,11.0,0.0,55.0
Svensson Heights,469000.0,1.08,6.59,33.04,520.0,5.76,8.33,5.0,15.0,-6.25,57.0
Norville,489000.0,1.07,25.7,37.94,520.0,5.52,4.0,1.0,12.0,-25.0,46.0
Walkervale,450000.0,4.89,12.78,35.33,500.0,5.77,11.11,3.0,15.0,25.0,73.0
Avenell Heights,519000.0,5.21,16.76,34.8,550.0,5.51,17.02,7.0,19.0,72.73,58.0
Gayndah,349000.0,3.93,17.5,39.6,,,,0.0,18.0,-21.74,137.0
Mundubbera,320000.0,11.11,20.75,48.83,,,,1.0,10.0,-16.67,160.0
Gin Gin,362500.0,0.0,8.2,13.28,415.0,5.95,3.75,2.0,12.0,9.09,107.0
Kingaroy,460000.0,8.57,16.45,28.85,450.0,5.08,0.0,10.0,83.0,-18.63,95.0
Monto,295000.0,5.73,47.5,48.98,,,,2.0,23.0,0.0,163.0
Eidsvold,250000.0,0.0,16.27,49.25,,,,2.0,7.0,-41.67,146.0
Nanango,415000.0,3.94,18.57,29.68,450.0,5.63,13.92,3.0,39.0,-33.9,98.0
Cooloola,,,,,,,,0.0,0.0,0.0,
Gympie,593500.0,1.04,10.93,24.94,500.0,4.38,2.04,9.0,108.0,17.39,87.0
Kilkivan,530000.0,11.0,17.77,,,,,1.0,7.0,133.33,73.0
Booral,758000.0,0.66,1.47,2.43,550.0,3.77,,2.0,37.0,8.82,129.0
River Heads,767000.0,2.45,18.0,23.6,550.0,3.72,12.24,5.0,43.0,10.26,113.0
Craignish,892500.0,1.14,2.94,5.0,680.0,3.96,18.26,0.0,31.0,10.71,150.0
Dundowran Beach,1200000.0,4.08,6.19,23.71,,,,2.0,37.0,-13.95,145.0
Pialba,739000.0,5.76,25.25,27.85,550.0,3.87,10.0,9.0,60.0,53.85,84.0
Eli Waters,629000.0,2.67,11.32,15.41,610.0,5.04,7.01,8.0,39.0,-43.48,79.0
Point Vernon,670000.0,1.62,6.43,11.29,585.0,4.54,12.5,11.0,59.0,-33.71,97.0
Scarness,625000.0,1.61,13.73,18.14,520.0,4.32,13.04,5.0,30.0,3.45,106.0
Kawungan,679000.0,3.23,8.64,11.67,630.0,4.82,14.54,8.0,32.0,-25.58,93.0
Urangan,629500.0,0.72,5.09,10.63,540.0,4.46,8.0,14.0,111.0,-26.0,114.0
Wondunna,795000.0,1.69,26.69,32.5,590.0,3.85,4.42,2.0,36.0,44.0,73.0
Fraser,945000.0,6.14,2.71,-0.27,,,,0.0,5.0,-28.57,
Tinana,587500.0,3.12,0.25,11.05,500.0,4.42,2.04,3.0,54.0,38.46,104.0
Adelaide,800000.0,13.47,15.19,11.49,600.0,3.9,9.09,7.0,41.0,2.5,63.0
North Adelaide,1557500.0,9.1,25.35,24.6,680.0,2.27,13.33,4.0,17.0,0.0,44.0
Aldgate,1187500.0,-4.8,7.95,18.86,700.0,3.06,3.7,3.0,7.0,-50.0,46.0
Stirling,1270500.0,0.0,27.05,30.3,850.0,3.47,13.33,7.0,45.0,36.36,63.0
Hahndorf,1175000.0,0.0,29.26,47.79,690.0,3.05,13.11,0.0,5.0,-61.54,92.0
Echunga,,,,,,,,2.0,5.0,66.67,45.0
Lobethal,705000.0,-4.06,14.17,45.36,530.0,3.9,7.07,3.0,10.0,0.0,45.0
Woodside,800000.0,-0.57,14.28,73.91,495.0,3.21,4.21,3.0,13.0,333.33,51.0
Mount Barker,690000.0,4.15,15.96,28.73,580.0,4.37,11.53,49.0,238.0,-6.67,43.0
Nairne,680000.0,1.56,19.82,25.46,560.0,4.28,14.28,11.0,27.0,17.39,36.0
Uraidla,,,,,,,,0.0,1.0,0.0,
Summertown,,,,,,,,0.0,2.0,-50.0,
Wattle Park,1550000.0,,3.33,27.57,745.0,2.49,14.61,5.0,6.0,50.0,47.0
Beaumont,1850000.0,8.57,9.46,15.62,825.0,2.31,1.22,2.0,15.0,150.0,49.0
Glen Osmond,1400000.0,1.81,0.0,21.73,750.0,2.78,5.63,2.0,9.0,50.0,52.0
Toorak Gardens,2500000.0,25.78,,-12.59,900.0,1.87,28.57,1.0,4.0,100.0,108.0
Athelstone,875000.0,6.25,18.24,25.62,595.0,3.53,6.25,11.0,31.0,93.75,46.0
Paradise,835000.0,3.56,11.48,28.65,600.0,3.73,9.09,10.0,12.0,-36.84,48.0
Newton,835000.0,0.31,19.28,21.89,605.0,3.76,8.03,4.0,14.0,16.67,52.0
Rostrevor,950000.0,4.51,11.76,16.56,650.0,3.55,8.33,12.0,25.0,-45.65,37.0
Magill,1050000.0,5.21,21.8,23.52,615.0,3.04,2.5,11.0,29.0,0.0,50.0
Payneham,980000.0,23.07,10.11,8.88,580.0,3.07,9.43,1.0,6.0,-33.33,43.0
Felixstow,920000.0,0.57,7.6,22.74,630.0,3.56,9.56,5.0,10.0,11.11,53.0
Marden,850000.0,0.0,6.25,7.86,665.0,4.06,15.65,1.0,3.0,-50.0,37.0
Nailsworth,1030000.0,,,,520.0,2.62,-0.96,1.0,4.0,100.0,23.0
Broadview,850000.0,3.05,17.24,17.24,625.0,3.82,19.04,3.0,8.0,60.0,34.0
Walkerville,1695000.0,5.62,23.27,13.0,720.0,2.2,2.85,5.0,18.0,125.0,68.0
Goodwood,,,,,610.0,,1.66,5.0,9.0,200.0,59.0
Millswood,1890000.0,3.56,16.3,,790.0,2.17,6.04,3.0,6.0,0.0,100.0
Unley,1500000.0,3.33,15.38,15.38,700.0,2.42,2.94,8.0,14.0,75.0,33.0
Parkside,1400000.0,4.0,16.66,29.62,650.0,2.41,4.83,10.0,15.0,15.38,50.0
Gawler,,,,,,,,2.0,2.0,0.0,34.0
Lewiston,800000.0,0.0,5.61,17.04,,,,2.0,10.0,42.86,34.0
Two Wells,723500.0,0.0,14.02,35.99,600.0,4.31,6.19,4.0,40.0,42.86,56.0
Craigmore,599000.0,5.45,24.79,51.64,550.0,4.77,17.02,12.0,26.0,-18.75,41.0
Blakeview,590000.0,3.57,19.19,38.82,550.0,4.84,11.11,15.0,45.0,-31.82,38.0
Davoren Park,499000.0,4.03,25.06,51.67,480.0,5.0,20.0,9.0,59.0,63.89,44.0
Elizabeth,,,,,495.0,,30.26,0.0,1.0,0.0,
Elizabeth East,499500.0,7.55,25.18,40.7,480.0,4.99,26.31,4.0,31.0,55.0,52.0
Munno Para West,575000.0,3.77,21.69,51.31,540.0,4.88,12.5,30.0,87.0,38.1,36.0
Angle Vale,695000.0,6.22,18.09,24.1,640.0,4.78,6.66,8.0,149.0,18.25,73.0
One Tree Hill,,,,,,,,0.0,2.0,0.0,
Elizabeth North,482500.0,13.14,36.1,63.55,450.0,4.84,18.42,0.0,34.0,112.5,76.0
Waterloo Corner,399000.0,0.0,,104.61,,,,0.0,4.0,-33.33,103.0
Blair Athol,810500.0,10.2,21.6,35.08,580.0,3.72,5.45,2.0,21.0,23.53,83.0
Windsor Gardens,767500.0,1.35,10.43,18.07,610.0,4.13,10.9,8.0,17.0,-5.56,41.0
Northfield,735000.0,0.0,13.16,17.22,600.0,4.24,10.09,3.0,14.0,100.0,49.0
Valley View,728500.0,2.94,17.59,25.6,590.0,4.21,5.35,3.0,27.0,35.0,39.0
Gilles Plains,749500.0,-0.07,8.7,27.03,580.0,4.02,5.45,7.0,12.0,100.0,58.0
Dry Creek,,,,,,,,0.0,2.0,100.0,
Ingle Farm,680000.0,4.29,18.36,28.3,580.0,4.43,11.53,12.0,43.0,19.44,24.0
Para Hills,650000.0,4.09,18.39,30.0,550.0,4.4,6.79,6.0,32.0,23.08,32.0
Parafield,,,,,,,,,,,
